"count","count.1","day.part","holiday","hour","humidity","is.daylight","is.working.hour","month","season","temp","weather","windspeed","workingday","year","diff"
129,123,"midday","0","15",27,"1","1","08","3",36.9,"1",0,"1","2011",-27
231,129,"afternoon","0","16",27,"1","1","08","3",36.9,"1",0,"1","2011",6
514,231,"afternoon","0","17",45,"1","0","08","3",31.16,"1",19.9995,"1","2011",102
543,514,"afternoon","0","18",43,"1","0","08","3",31.98,"1",12.998,"1","2011",283
413,543,"afternoon","0","19",51,"1","0","08","3",30.34,"1",15.0013,"1","2011",29
305,413,"night","0","20",62,"1","0","08","3",29.52,"1",15.0013,"1","2011",-130
220,305,"night","0","21",70,"0","0","08","3",28.7,"1",16.9979,"1","2011",-108
137,220,"night","0","22",70,"0","0","08","3",28.7,"1",6.0032,"1","2011",-85
96,137,"night","0","23",74,"0","0","08","3",27.88,"1",12.998,"1","2011",-83
29,96,"night","0","00",74,"0","0","08","3",27.06,"1",0,"1","2011",-41
12,29,"night","0","01",74,"0","0","08","3",27.06,"1",7.0015,"1","2011",-67
8,12,"night","0","02",69,"0","0","08","3",27.88,"1",0,"1","2011",-17
5,8,"night","0","03",74,"0","0","08","3",27.06,"1",12.998,"1","2011",-4
10,5,"night","0","04",74,"0","0","08","3",27.06,"1",7.0015,"1","2011",-3
21,10,"morning","0","05",74,"0","0","08","3",27.06,"1",8.9981,"1","2011",5
117,21,"morning","0","06",69,"1","0","08","3",27.88,"1",7.0015,"1","2011",11
335,117,"morning","0","07",61,"1","0","08","3",29.52,"1",19.0012,"1","2011",96
435,335,"morning","0","08",58,"1","0","08","3",30.34,"1",19.0012,"1","2011",218
213,435,"morning","0","09",46,"1","1","08","3",31.98,"1",19.9995,"1","2011",100
140,213,"morning","0","10",36,"1","1","08","3",33.62,"1",19.9995,"1","2011",-222
128,140,"morning","0","11",32,"1","1","08","3",34.44,"1",27.9993,"1","2011",-73
157,128,"midday","0","12",30,"1","1","08","3",35.26,"1",19.0012,"1","2011",-12
203,157,"midday","0","13",30,"1","1","08","3",35.26,"1",15.0013,"1","2011",29
159,203,"midday","0","14",25,"1","1","08","3",36.9,"1",19.0012,"1","2011",46
168,159,"midday","0","15",25,"1","1","08","3",36.9,"1",19.0012,"1","2011",-44
274,168,"afternoon","0","16",25,"1","1","08","3",36.9,"1",19.0012,"1","2011",9
556,274,"afternoon","0","17",27,"1","0","08","3",36.9,"2",8.9981,"1","2011",106
556,556,"afternoon","0","18",34,"1","0","08","3",35.26,"2",12.998,"1","2011",282
454,556,"afternoon","0","19",36,"1","0","08","3",35.26,"2",15.0013,"1","2011",0
288,454,"night","0","20",46,"1","0","08","3",33.62,"2",16.9979,"1","2011",-102
254,288,"night","0","21",52,"0","0","08","3",32.8,"1",15.0013,"1","2011",-166
191,254,"night","0","22",59,"0","0","08","3",31.98,"2",11.0014,"1","2011",-34
132,191,"night","0","23",49,"0","0","08","3",32.8,"2",11.0014,"1","2011",-63
43,132,"night","0","00",49,"0","0","08","3",32.8,"2",11.0014,"1","2011",-59
16,43,"night","0","01",52,"0","0","08","3",31.98,"2",11.0014,"1","2011",-89
11,16,"night","0","02",49,"0","0","08","3",31.98,"2",11.0014,"1","2011",-27
4,11,"night","0","03",55,"0","0","08","3",31.16,"2",6.0032,"1","2011",-5
7,4,"night","0","04",52,"0","0","08","3",31.16,"2",11.0014,"1","2011",-7
24,7,"morning","0","05",55,"0","0","08","3",31.16,"2",6.0032,"1","2011",3
110,24,"morning","0","06",66,"1","0","08","3",29.52,"3",32.9975,"1","2011",17
271,110,"morning","0","07",51,"1","0","08","3",30.34,"2",15.0013,"1","2011",86
437,271,"morning","0","08",51,"1","0","08","3",30.34,"2",11.0014,"1","2011",161
195,437,"morning","0","09",55,"1","1","08","3",30.34,"2",12.998,"1","2011",166
68,195,"morning","0","10",58,"1","1","08","3",30.34,"3",6.0032,"1","2011",-242
122,68,"morning","0","11",58,"1","1","08","3",30.34,"2",7.0015,"1","2011",-127
161,122,"midday","0","12",55,"1","1","08","3",31.16,"3",8.9981,"1","2011",54
144,161,"midday","0","13",58,"1","1","08","3",31.16,"2",15.0013,"1","2011",39
147,144,"midday","0","14",58,"1","1","08","3",31.16,"2",15.0013,"1","2011",-17
118,147,"midday","0","15",79,"1","1","08","3",28.7,"2",8.9981,"1","2011",3
150,118,"afternoon","0","16",79,"1","1","08","3",27.88,"3",0,"1","2011",-29
425,150,"afternoon","0","17",79,"1","0","08","3",28.7,"2",0,"1","2011",32
492,425,"afternoon","0","18",84,"1","0","08","3",28.7,"3",0,"1","2011",275
321,492,"afternoon","0","19",84,"1","0","08","3",28.7,"3",0,"1","2011",67
87,321,"night","0","20",84,"1","0","08","3",28.7,"3",7.0015,"1","2011",-171
88,87,"night","0","21",89,"0","0","08","3",27.88,"2",8.9981,"1","2011",-234
77,88,"night","0","22",89,"0","0","08","3",27.88,"3",7.0015,"1","2011",1
56,77,"night","0","23",89,"0","0","08","3",27.88,"2",6.0032,"1","2011",-11
17,56,"night","0","00",89,"0","0","08","3",27.88,"2",6.0032,"1","2011",-21
17,17,"night","0","01",94,"0","0","08","3",27.06,"2",6.0032,"1","2011",-39
7,17,"night","0","02",94,"0","0","08","3",27.06,"2",6.0032,"1","2011",0
3,7,"night","0","03",94,"0","0","08","3",27.06,"3",6.0032,"1","2011",-10
7,3,"night","0","04",89,"0","0","08","3",27.88,"2",0,"1","2011",-4
20,7,"morning","0","05",89,"0","0","08","3",27.88,"2",0,"1","2011",4
97,20,"morning","0","06",89,"1","0","08","3",27.88,"2",19.9995,"1","2011",13
282,97,"morning","0","07",89,"1","0","08","3",27.88,"2",19.9995,"1","2011",77
398,282,"morning","0","08",82,"1","0","08","3",28.7,"2",23.9994,"1","2011",185
187,398,"morning","0","09",74,"1","1","08","3",29.52,"1",22.0028,"1","2011",116
113,187,"morning","0","10",71,"1","1","08","3",29.52,"1",19.9995,"1","2011",-211
149,113,"morning","0","11",66,"1","1","08","3",30.34,"2",15.0013,"1","2011",-74
205,149,"midday","0","12",62,"1","1","08","3",31.16,"2",15.0013,"1","2011",36
205,205,"midday","0","13",58,"1","1","08","3",31.16,"1",0,"1","2011",56
167,205,"midday","0","14",55,"1","1","08","3",32.8,"1",11.0014,"1","2011",0
165,167,"midday","0","15",55,"1","1","08","3",32.8,"1",16.9979,"1","2011",-38
290,165,"afternoon","0","16",62,"1","1","08","3",31.16,"1",22.0028,"1","2011",-2
555,290,"afternoon","0","17",62,"1","0","08","3",31.16,"1",22.0028,"1","2011",125
523,555,"afternoon","0","18",74,"1","0","08","3",28.7,"1",19.9995,"1","2011",265
366,523,"afternoon","0","19",74,"1","0","08","3",28.7,"1",19.0012,"1","2011",-32
286,366,"night","0","20",74,"1","0","08","3",28.7,"2",12.998,"1","2011",-157
211,286,"night","0","21",74,"0","0","08","3",28.7,"2",12.998,"1","2011",-80
174,211,"night","0","22",74,"0","0","08","3",27.88,"1",12.998,"1","2011",-75
132,174,"night","0","23",74,"0","0","08","3",27.06,"1",7.0015,"1","2011",-37
54,132,"night","0","00",74,"0","0","08","3",27.06,"1",7.0015,"1","2011",-42
19,54,"night","0","01",78,"0","0","08","3",26.24,"1",6.0032,"1","2011",-78
19,19,"night","0","02",69,"0","0","08","3",27.06,"1",0,"1","2011",-35
6,19,"night","0","03",78,"0","0","08","3",26.24,"1",6.0032,"1","2011",0
7,6,"night","0","04",78,"0","0","08","3",26.24,"1",8.9981,"1","2011",-13
16,7,"morning","0","05",78,"0","0","08","3",26.24,"1",6.0032,"1","2011",1
101,16,"morning","0","06",78,"1","0","08","3",26.24,"1",8.9981,"1","2011",9
270,101,"morning","0","07",78,"1","0","08","3",27.06,"1",8.9981,"1","2011",85
454,270,"morning","0","08",65,"1","0","08","3",28.7,"1",15.0013,"1","2011",169
226,454,"morning","0","09",58,"1","1","08","3",29.52,"1",7.0015,"1","2011",184
163,226,"morning","0","10",55,"1","1","08","3",30.34,"1",8.9981,"1","2011",-228
147,163,"morning","0","11",52,"1","1","08","3",31.16,"2",16.9979,"1","2011",-63
216,147,"midday","0","12",52,"1","1","08","3",31.16,"1",16.9979,"1","2011",-16
204,216,"midday","0","13",52,"1","1","08","3",31.98,"1",16.9979,"1","2011",69
245,204,"midday","0","14",52,"1","1","08","3",31.98,"2",16.9979,"1","2011",-12
210,245,"midday","0","15",55,"1","1","08","3",31.16,"1",16.9979,"1","2011",41
330,210,"afternoon","0","16",49,"1","1","08","3",32.8,"1",16.9979,"1","2011",-35
550,330,"afternoon","0","17",49,"1","0","08","3",31.98,"1",19.9995,"1","2011",120
466,550,"afternoon","0","18",52,"1","0","08","3",31.16,"1",16.9979,"1","2011",220
372,466,"afternoon","0","19",55,"1","0","08","3",30.34,"1",16.9979,"1","2011",-84
291,372,"night","0","20",58,"1","0","08","3",29.52,"1",15.0013,"1","2011",-94
173,291,"night","0","21",65,"0","0","08","3",28.7,"1",12.998,"1","2011",-81
188,173,"night","0","22",65,"0","0","08","3",28.7,"1",15.0013,"1","2011",-118
139,188,"night","0","23",69,"0","0","08","3",27.88,"1",15.0013,"1","2011",15
133,139,"night","0","00",78,"0","0","08","3",27.06,"1",12.998,"0","2011",-49
67,133,"night","0","01",78,"0","0","08","3",27.06,"1",11.0014,"0","2011",-6
53,67,"night","0","02",78,"0","0","08","3",27.06,"1",15.0013,"0","2011",-66
42,53,"night","0","03",78,"0","0","08","3",27.06,"2",11.0014,"0","2011",-14
10,42,"night","0","04",83,"0","0","08","3",27.06,"2",11.0014,"0","2011",-11
6,10,"morning","0","05",89,"0","0","08","3",26.24,"1",6.0032,"0","2011",-32
27,6,"morning","0","06",89,"1","0","08","3",26.24,"1",7.0015,"0","2011",-4
63,27,"morning","0","07",83,"1","0","08","3",27.88,"1",11.0014,"0","2011",21
121,63,"morning","0","08",83,"1","0","08","3",27.88,"1",11.0014,"0","2011",36
215,121,"morning","0","09",70,"1","0","08","3",30.34,"1",15.0013,"0","2011",58
290,215,"morning","0","10",70,"1","0","08","3",30.34,"2",19.0012,"0","2011",94
349,290,"morning","0","11",62,"1","0","08","3",31.98,"1",15.0013,"0","2011",75
382,349,"midday","0","12",55,"1","0","08","3",32.8,"1",15.0013,"0","2011",59
441,382,"midday","0","13",59,"1","0","08","3",32.8,"2",22.0028,"0","2011",33
380,441,"midday","0","14",52,"1","0","08","3",33.62,"1",16.9979,"0","2011",59
362,380,"midday","0","15",53,"1","0","08","3",34.44,"2",16.9979,"0","2011",-61
343,362,"afternoon","0","16",79,"1","0","08","3",30.34,"3",11.0014,"0","2011",-18
149,343,"afternoon","0","17",79,"1","0","08","3",30.34,"3",11.0014,"0","2011",-19
211,149,"afternoon","0","18",79,"1","0","08","3",29.52,"2",30.0026,"0","2011",-194
171,211,"afternoon","0","19",84,"1","0","08","3",29.52,"3",16.9979,"0","2011",62
137,171,"night","0","20",79,"1","0","08","3",29.52,"3",19.0012,"0","2011",-40
114,137,"night","0","21",84,"0","0","08","3",28.7,"2",22.0028,"0","2011",-34
120,114,"night","0","22",84,"0","0","08","3",28.7,"2",22.0028,"0","2011",-23
108,120,"night","0","23",84,"0","0","08","3",28.7,"3",19.0012,"0","2011",6
80,108,"night","0","00",84,"0","0","08","3",28.7,"2",19.0012,"0","2011",-12
73,80,"night","0","01",84,"0","0","08","3",28.7,"2",16.9979,"0","2011",-28
66,73,"night","0","02",84,"0","0","08","3",28.7,"2",15.0013,"0","2011",-7
32,66,"night","0","03",84,"0","0","08","3",28.7,"2",8.9981,"0","2011",-7
6,32,"night","0","04",84,"0","0","08","3",28.7,"1",8.9981,"0","2011",-34
5,6,"morning","0","05",89,"0","0","08","3",28.7,"1",12.998,"0","2011",-26
13,5,"morning","0","06",89,"1","0","08","3",28.7,"1",11.0014,"0","2011",-1
39,13,"morning","0","07",84,"1","0","08","3",28.7,"1",12.998,"0","2011",8
89,39,"morning","0","08",79,"1","0","08","3",29.52,"1",12.998,"0","2011",26
184,89,"morning","0","09",75,"1","0","08","3",31.16,"1",7.0015,"0","2011",50
266,184,"morning","0","10",66,"1","0","08","3",32.8,"1",8.9981,"0","2011",95
269,266,"morning","0","11",63,"1","0","08","3",33.62,"1",0,"0","2011",82
370,269,"midday","0","12",42,"1","0","08","3",36.9,"1",19.9995,"0","2011",3
324,370,"midday","0","13",42,"1","0","08","3",36.9,"1",19.9995,"0","2011",101
322,324,"midday","0","14",47,"1","0","08","3",35.26,"1",12.998,"0","2011",-46
326,322,"midday","0","15",74,"1","0","08","3",29.52,"3",19.9995,"0","2011",-2
193,326,"afternoon","0","16",74,"1","0","08","3",29.52,"3",19.9995,"0","2011",4
194,193,"afternoon","0","17",74,"1","0","08","3",30.34,"3",43.0006,"0","2011",-133
229,194,"afternoon","0","18",74,"1","0","08","3",29.52,"1",6.0032,"0","2011",1
228,229,"afternoon","0","19",79,"1","0","08","3",29.52,"1",11.0014,"0","2011",35
183,228,"night","0","20",84,"1","0","08","3",29.52,"1",8.9981,"0","2011",-1
136,183,"night","0","21",84,"0","0","08","3",29.52,"1",7.0015,"0","2011",-45
103,136,"night","0","22",89,"0","0","08","3",28.7,"1",12.998,"0","2011",-47
55,103,"night","0","23",79,"0","0","08","3",28.7,"1",7.0015,"0","2011",-33
30,55,"night","0","00",79,"0","0","08","3",28.7,"1",7.0015,"1","2011",-48
12,30,"night","0","01",83,"0","0","08","3",27.88,"1",8.9981,"1","2011",-25
7,12,"night","0","02",89,"0","0","08","3",27.06,"1",0,"1","2011",-18
1,7,"night","0","03",89,"0","0","08","3",27.06,"1",0,"1","2011",-5
10,1,"night","0","04",89,"0","0","08","3",27.06,"1",7.0015,"1","2011",-6
15,10,"morning","0","05",79,"0","0","08","3",28.7,"1",6.0032,"1","2011",9
95,15,"morning","0","06",65,"1","0","08","3",28.7,"1",19.0012,"1","2011",5
267,95,"morning","0","07",62,"1","0","08","3",29.52,"1",19.9995,"1","2011",80
349,267,"morning","0","08",58,"1","0","08","3",30.34,"1",22.0028,"1","2011",172
183,349,"morning","0","09",55,"1","1","08","3",31.16,"1",26.0027,"1","2011",82
124,183,"morning","0","10",52,"1","1","08","3",32.8,"1",26.0027,"1","2011",-166
179,124,"morning","0","11",48,"1","1","08","3",33.62,"1",23.9994,"1","2011",-59
182,179,"midday","0","12",46,"1","1","08","3",33.62,"1",16.9979,"1","2011",55
151,182,"midday","0","13",44,"1","1","08","3",34.44,"1",19.9995,"1","2011",3
150,151,"midday","0","14",43,"1","1","08","3",33.62,"1",19.9995,"1","2011",-31
126,150,"midday","0","15",41,"1","1","08","3",34.44,"1",19.9995,"1","2011",-1
282,126,"afternoon","0","16",39,"1","1","08","3",35.26,"1",19.0012,"1","2011",-24
527,282,"afternoon","0","17",39,"1","0","08","3",35.26,"1",11.0014,"1","2011",156
529,527,"afternoon","0","18",41,"1","0","08","3",34.44,"1",8.9981,"1","2011",245
416,529,"afternoon","0","19",43,"1","0","08","3",33.62,"1",7.0015,"1","2011",2
286,416,"night","0","20",55,"1","0","08","3",32.8,"1",0,"1","2011",-113
186,286,"night","0","21",58,"0","0","08","3",31.16,"1",6.0032,"1","2011",-130
147,186,"night","0","22",58,"0","0","08","3",31.16,"1",7.0015,"1","2011",-100
72,147,"night","0","23",66,"0","0","08","3",30.34,"1",7.0015,"1","2011",-39
35,72,"night","0","00",79,"0","0","08","3",29.52,"1",8.9981,"1","2011",-75
14,35,"night","0","01",66,"0","0","08","3",29.52,"1",0,"1","2011",-37
12,14,"night","0","02",70,"0","0","08","3",29.52,"1",0,"1","2011",-21
3,12,"night","0","03",62,"0","0","08","3",29.52,"1",0,"1","2011",-2
7,3,"night","0","04",74,"0","0","08","3",28.7,"1",0,"1","2011",-9
30,7,"morning","0","05",65,"0","0","08","3",28.7,"1",6.0032,"1","2011",4
101,30,"morning","0","06",64,"1","0","08","3",29.52,"1",0,"1","2011",23
343,101,"morning","0","07",74,"1","0","08","3",29.52,"1",7.0015,"1","2011",71
392,343,"morning","0","08",66,"1","0","08","3",30.34,"1",0,"1","2011",242
175,392,"morning","0","09",62,"1","1","08","3",31.98,"2",8.9981,"1","2011",49
144,175,"morning","0","10",59,"1","1","08","3",32.8,"2",15.0013,"1","2011",-217
149,144,"morning","0","11",59,"1","1","08","3",32.8,"1",15.0013,"1","2011",-31
185,149,"midday","0","12",56,"1","1","08","3",33.62,"1",12.998,"1","2011",5
175,185,"midday","0","13",49,"1","1","08","3",34.44,"1",11.0014,"1","2011",36
148,175,"midday","0","14",44,"1","1","08","3",35.26,"1",19.0012,"1","2011",-10
164,148,"midday","0","15",39,"1","1","08","3",35.26,"1",19.0012,"1","2011",-27
285,164,"afternoon","0","16",39,"1","1","08","3",35.26,"1",19.9995,"1","2011",16
532,285,"afternoon","0","17",55,"1","0","08","3",32.8,"1",11.0014,"1","2011",121
585,532,"afternoon","0","18",55,"1","0","08","3",32.8,"1",12.998,"1","2011",247
371,585,"afternoon","0","19",49,"1","0","08","3",32.8,"1",7.0015,"1","2011",53
292,371,"night","0","20",43,"1","0","08","3",32.8,"1",12.998,"1","2011",-214
230,292,"night","0","21",46,"0","0","08","3",31.98,"1",16.9979,"1","2011",-79
155,230,"night","0","22",46,"0","0","08","3",31.98,"1",19.9995,"1","2011",-62
75,155,"night","0","23",48,"0","0","08","3",31.16,"1",19.0012,"1","2011",-75
37,75,"night","0","00",51,"0","0","08","3",30.34,"1",15.0013,"1","2011",-80
17,37,"night","0","01",54,"0","0","08","3",29.52,"1",12.998,"1","2011",-38
11,17,"night","0","02",54,"0","0","08","3",29.52,"1",11.0014,"1","2011",-20
4,11,"night","0","03",58,"0","0","08","3",28.7,"1",11.0014,"1","2011",-6
5,4,"night","0","04",54,"0","0","08","3",28.7,"1",8.9981,"1","2011",-7
32,5,"morning","0","05",61,"0","0","08","3",27.88,"1",6.0032,"1","2011",1
119,32,"morning","0","06",61,"1","0","08","3",27.88,"1",0,"1","2011",27
305,119,"morning","0","07",58,"1","0","08","3",28.7,"1",6.0032,"1","2011",87
399,305,"morning","0","08",51,"1","0","08","3",30.34,"1",12.998,"1","2011",186
180,399,"morning","0","09",48,"1","1","08","3",31.16,"1",15.0013,"1","2011",94
113,180,"morning","0","10",43,"1","1","08","3",32.8,"1",15.0013,"1","2011",-219
149,113,"morning","0","11",41,"1","1","08","3",32.8,"1",26.0027,"1","2011",-67
240,149,"midday","0","12",38,"1","1","08","3",33.62,"1",19.9995,"1","2011",36
191,240,"midday","0","13",38,"1","1","08","3",33.62,"1",19.0012,"1","2011",91
178,191,"midday","0","14",34,"1","1","08","3",34.44,"1",22.0028,"1","2011",-49
194,178,"midday","0","15",30,"1","1","08","3",35.26,"1",22.0028,"1","2011",-13
282,194,"afternoon","0","16",26,"1","1","08","3",35.26,"1",19.9995,"1","2011",16
584,282,"afternoon","0","17",26,"1","0","08","3",34.44,"1",19.9995,"1","2011",88
559,584,"afternoon","0","18",28,"1","0","08","3",33.62,"1",19.9995,"1","2011",302
413,559,"afternoon","0","19",26,"1","0","08","3",32.8,"1",16.9979,"1","2011",-25
312,413,"night","0","20",31,"1","0","08","3",31.16,"1",8.9981,"1","2011",-146
209,312,"night","0","21",33,"0","0","08","3",31.16,"1",7.0015,"1","2011",-101
139,209,"night","0","22",37,"0","0","08","3",30.34,"1",0,"1","2011",-103
108,139,"night","0","23",37,"0","0","08","3",30.34,"1",6.0032,"1","2011",-70
46,108,"night","0","00",45,"0","0","08","3",28.7,"1",7.0015,"1","2011",-31
26,46,"night","0","01",45,"0","0","08","3",28.7,"1",8.9981,"1","2011",-62
11,26,"night","0","02",54,"0","0","08","3",27.06,"1",8.9981,"1","2011",-20
9,11,"night","0","03",57,"0","0","08","3",26.24,"1",8.9981,"1","2011",-15
5,9,"night","0","04",57,"0","0","08","3",26.24,"1",11.0014,"1","2011",-2
25,5,"morning","0","05",61,"0","0","08","3",26.24,"1",12.998,"1","2011",-4
106,25,"morning","0","06",65,"1","0","08","3",25.42,"1",11.0014,"1","2011",20
307,106,"morning","0","07",54,"1","0","08","3",27.06,"1",8.9981,"1","2011",81
390,307,"morning","0","08",45,"1","0","08","3",28.7,"1",11.0014,"1","2011",201
197,390,"morning","0","09",39,"1","1","08","3",29.52,"1",15.0013,"1","2011",83
132,197,"morning","0","10",37,"1","1","08","3",30.34,"1",16.9979,"1","2011",-193
187,132,"morning","0","11",35,"1","1","08","3",31.16,"1",16.9979,"1","2011",-65
214,187,"midday","0","12",31,"1","1","08","3",31.98,"1",16.9979,"1","2011",55
217,214,"midday","0","13",31,"1","1","08","3",31.16,"1",15.0013,"1","2011",27
142,217,"midday","0","14",29,"1","1","08","3",32.8,"1",0,"1","2011",3
178,142,"midday","0","15",29,"1","1","08","3",32.8,"1",19.9995,"1","2011",-75
298,178,"afternoon","0","16",27,"1","1","08","3",32.8,"1",12.998,"1","2011",36
582,298,"afternoon","0","17",29,"1","0","08","3",32.8,"1",16.9979,"1","2011",120
571,582,"afternoon","0","18",29,"1","0","08","3",31.98,"1",6.0032,"1","2011",284
371,571,"afternoon","0","19",35,"1","0","08","3",30.34,"1",12.998,"1","2011",-11
288,371,"night","0","20",37,"1","0","08","3",29.52,"1",8.9981,"1","2011",-200
206,288,"night","0","21",48,"0","0","08","3",28.7,"1",6.0032,"1","2011",-83
157,206,"night","0","22",48,"0","0","08","3",28.7,"1",0,"1","2011",-82
127,157,"night","0","23",50,"0","0","08","3",27.06,"1",11.0014,"1","2011",-49
65,127,"night","0","00",53,"0","0","08","3",26.24,"1",11.0014,"1","2011",-30
23,65,"night","0","01",53,"0","0","08","3",26.24,"1",8.9981,"1","2011",-62
15,23,"night","0","02",57,"0","0","08","3",25.42,"1",12.998,"1","2011",-42
9,15,"night","0","03",53,"0","0","08","3",25.42,"1",11.0014,"1","2011",-8
5,9,"night","0","04",53,"0","0","08","3",25.42,"1",8.9981,"1","2011",-6
26,5,"morning","0","05",56,"0","0","08","3",24.6,"1",8.9981,"1","2011",-4
76,26,"morning","0","06",50,"1","0","08","3",25.42,"1",8.9981,"1","2011",21
264,76,"morning","0","07",44,"1","0","08","3",26.24,"1",11.0014,"1","2011",50
426,264,"morning","0","08",39,"1","0","08","3",27.88,"1",15.0013,"1","2011",188
205,426,"morning","0","09",34,"1","1","08","3",29.52,"1",8.9981,"1","2011",162
130,205,"morning","0","10",33,"1","1","08","3",30.34,"1",7.0015,"1","2011",-221
156,130,"morning","0","11",29,"1","1","08","3",31.16,"1",0,"1","2011",-75
222,156,"midday","0","12",27,"1","1","08","3",32.8,"1",0,"1","2011",26
