"year","month","day","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","old.year","old.month","old.day","sunrise","sunset","day.hours","is.daylight","numeric.hour","is.working.hour","day.part"
"2011","06","30","3","0","1","1",27.06,31.06,50,11.0014,"00",2011,6,30,5,20,14.86,"0",0,"0","night"
"2011","06","30","3","0","1","1",26.24,31.06,53,8.9981,"01",2011,6,30,5,20,14.86,"0",1,"0","night"
"2011","06","30","3","0","1","1",25.42,31.06,57,8.9981,"02",2011,6,30,5,20,14.86,"0",2,"0","night"
"2011","06","30","3","0","1","1",24.6,30.305,60,11.0014,"03",2011,6,30,5,20,14.86,"0",3,"0","night"
"2011","06","30","3","0","1","1",23.78,27.275,64,8.9981,"04",2011,6,30,5,20,14.86,"0",4,"0","night"
"2011","06","30","3","0","1","1",23.78,27.275,64,16.9979,"05",2011,6,30,5,20,14.86,"1",5,"0","morning"
"2011","06","30","3","0","1","1",24.6,30.305,64,16.9979,"06",2011,6,30,5,20,14.86,"1",6,"0","morning"
"2011","06","30","3","0","1","1",25.42,30.305,61,15.0013,"07",2011,6,30,5,20,14.86,"1",7,"0","morning"
"2011","06","30","3","0","1","1",27.88,31.82,47,15.0013,"08",2011,6,30,5,20,14.86,"1",8,"0","morning"
"2011","06","30","3","0","1","1",28.7,31.82,42,15.0013,"09",2011,6,30,5,20,14.86,"1",9,"1","morning"
"2011","06","30","3","0","1","1",29.52,32.575,42,12.998,"10",2011,6,30,5,20,14.86,"1",10,"1","morning"
"2011","06","30","3","0","1","1",30.34,32.575,37,8.9981,"11",2011,6,30,5,20,14.86,"1",11,"1","morning"
"2011","06","30","3","0","1","1",31.16,33.335,35,11.0014,"12",2011,6,30,5,20,14.86,"1",12,"1","midday"
"2011","06","30","3","0","1","1",31.16,33.335,33,12.998,"13",2011,6,30,5,20,14.86,"1",13,"1","midday"
"2011","06","30","3","0","1","1",31.98,34.09,31,12.998,"14",2011,6,30,5,20,14.86,"1",14,"1","midday"
"2011","06","30","3","0","1","1",31.98,33.335,25,16.9979,"15",2011,6,30,5,20,14.86,"1",15,"1","midday"
"2011","06","30","3","0","1","1",32.8,34.85,26,8.9981,"16",2011,6,30,5,20,14.86,"1",16,"1","afternoon"
"2011","06","30","3","0","1","1",31.98,34.09,27,23.9994,"17",2011,6,30,5,20,14.86,"1",17,"0","afternoon"
"2011","06","30","3","0","1","1",31.16,33.335,29,16.9979,"18",2011,6,30,5,20,14.86,"1",18,"0","afternoon"
"2011","06","30","3","0","1","1",30.34,32.575,33,12.998,"19",2011,6,30,5,20,14.86,"1",19,"0","afternoon"
"2011","06","30","3","0","1","1",30.34,32.575,33,12.998,"20",2011,6,30,5,20,14.86,"1",20,"0","night"
"2011","06","30","3","0","1","1",29.52,32.575,37,7.0015,"21",2011,6,30,5,20,14.86,"0",21,"0","night"
"2011","06","30","3","0","1","1",28.7,31.82,42,11.0014,"22",2011,6,30,5,20,14.86,"0",22,"0","night"
"2011","06","30","3","0","1","1",27.06,31.06,50,0,"23",2011,6,30,5,20,14.86,"0",23,"0","night"
"2011","07","20","3","0","1","1",28.7,33.335,84,7.0015,"00",2011,7,20,5,20,14.5186,"0",0,"0","night"
"2011","07","20","3","0","1","1",28.7,33.335,84,0,"01",2011,7,20,5,20,14.5186,"0",1,"0","night"
"2011","07","20","3","0","1","1",28.7,33.335,84,0,"02",2011,7,20,5,20,14.5186,"0",2,"0","night"
"2011","07","20","3","0","1","1",28.7,33.335,84,7.0015,"03",2011,7,20,5,20,14.5186,"0",3,"0","night"
"2011","07","20","3","0","1","1",27.88,31.82,83,0,"04",2011,7,20,5,20,14.5186,"0",4,"0","night"
"2011","07","20","3","0","1","1",27.88,31.82,83,7.0015,"05",2011,7,20,5,20,14.5186,"1",5,"0","morning"
"2011","07","20","3","0","1","2",27.88,31.82,89,7.0015,"06",2011,7,20,5,20,14.5186,"1",6,"0","morning"
"2011","07","20","3","0","1","2",28.7,33.335,84,7.0015,"07",2011,7,20,5,20,14.5186,"1",7,"0","morning"
"2011","07","20","3","0","1","1",30.34,35.605,74,0,"08",2011,7,20,5,20,14.5186,"1",8,"0","morning"
"2011","07","20","3","0","1","1",30.34,34.85,70,6.0032,"09",2011,7,20,5,20,14.5186,"1",9,"1","morning"
"2011","07","20","3","0","1","1",31.16,36.365,70,0,"10",2011,7,20,5,20,14.5186,"1",10,"1","morning"
"2011","07","20","3","0","1","1",32.8,39.395,63,6.0032,"11",2011,7,20,5,20,14.5186,"1",11,"1","morning"
"2011","07","20","3","0","1","1",33.62,40.15,59,0,"12",2011,7,20,5,20,14.5186,"1",12,"1","midday"
"2011","07","20","3","0","1","1",34.44,40.91,56,12.998,"13",2011,7,20,5,20,14.5186,"1",13,"1","midday"
"2011","07","20","3","0","1","1",35.26,41.665,53,15.0013,"14",2011,7,20,5,20,14.5186,"1",14,"1","midday"
"2011","07","20","3","0","1","1",35.26,40.91,50,11.0014,"15",2011,7,20,5,20,14.5186,"1",15,"1","midday"
"2011","07","20","3","0","1","1",34.44,40.91,56,0,"16",2011,7,20,5,20,14.5186,"1",16,"1","afternoon"
"2011","07","20","3","0","1","1",34.44,41.665,59,12.998,"17",2011,7,20,5,20,14.5186,"1",17,"0","afternoon"
"2011","07","20","3","0","1","1",34.44,41.665,59,15.0013,"18",2011,7,20,5,20,14.5186,"1",18,"0","afternoon"
"2011","07","20","3","0","1","1",33.62,42.425,67,11.0014,"19",2011,7,20,5,20,14.5186,"1",19,"0","afternoon"
"2011","07","20","3","0","1","1",32.8,41.665,75,15.0013,"20",2011,7,20,5,20,14.5186,"1",20,"0","night"
"2011","07","20","3","0","1","1",32.8,40.15,66,11.0014,"21",2011,7,20,5,20,14.5186,"0",21,"0","night"
"2011","07","20","3","0","1","1",31.98,38.635,70,15.0013,"22",2011,7,20,5,20,14.5186,"0",22,"0","night"
"2011","07","20","3","0","1","1",31.16,37.12,75,16.9979,"23",2011,7,20,5,20,14.5186,"0",23,"0","night"
"2011","07","21","3","0","1","2",31.16,37.12,75,12.998,"00",2011,7,21,6,20,14.4936,"0",0,"0","night"
"2011","07","21","3","0","1","2",30.34,36.365,84,15.0013,"01",2011,7,21,6,20,14.4936,"0",1,"0","night"
"2011","07","21","3","0","1","2",30.34,36.365,84,15.0013,"02",2011,7,21,6,20,14.4936,"0",2,"0","night"
"2011","07","21","3","0","1","2",30.34,35.605,79,8.9981,"03",2011,7,21,6,20,14.4936,"0",3,"0","night"
"2011","07","21","3","0","1","2",29.52,35.605,84,7.0015,"04",2011,7,21,6,20,14.4936,"0",4,"0","night"
"2011","07","21","3","0","1","2",29.52,35.605,84,7.0015,"05",2011,7,21,6,20,14.4936,"0",5,"0","morning"
"2011","07","21","3","0","1","2",29.52,35.605,84,7.0015,"06",2011,7,21,6,20,14.4936,"1",6,"0","morning"
"2011","07","21","3","0","1","2",30.34,36.365,84,8.9981,"07",2011,7,21,6,20,14.4936,"1",7,"0","morning"
"2011","07","21","3","0","1","2",31.16,37.88,79,11.0014,"08",2011,7,21,6,20,14.4936,"1",8,"0","morning"
"2011","07","21","3","0","1","2",32.8,40.91,75,16.9979,"09",2011,7,21,6,20,14.4936,"1",9,"1","morning"
"2011","07","21","3","0","1","2",33.62,43.18,71,15.0013,"10",2011,7,21,6,20,14.4936,"1",10,"1","morning"
"2011","07","21","3","0","1","2",35.26,44.695,63,19.9995,"11",2011,7,21,6,20,14.4936,"1",11,"1","morning"
"2011","07","21","3","0","1","1",36.08,44.695,56,22.0028,"12",2011,7,21,6,20,14.4936,"1",12,"1","midday"
"2011","07","21","3","0","1","1",36.08,44.695,56,19.9995,"13",2011,7,21,6,20,14.4936,"1",13,"1","midday"
"2011","07","21","3","0","1","1",36.9,44.695,50,23.9994,"14",2011,7,21,6,20,14.4936,"1",14,"1","midday"
"2011","07","21","3","0","1","1",36.9,46.21,53,16.9979,"15",2011,7,21,6,20,14.4936,"1",15,"1","midday"
"2011","07","21","3","0","1","1",37.72,46.21,48,19.0012,"16",2011,7,21,6,20,14.4936,"1",16,"1","afternoon"
"2011","07","21","3","0","1","1",37.72,45.455,45,19.9995,"17",2011,7,21,6,20,14.4936,"1",17,"0","afternoon"
"2011","07","21","3","0","1","1",36.9,44.695,50,19.0012,"18",2011,7,21,6,20,14.4936,"1",18,"0","afternoon"
"2011","07","21","3","0","1","1",35.26,46.21,67,19.0012,"19",2011,7,21,6,20,14.4936,"1",19,"0","afternoon"
"2011","07","21","3","0","1","1",34.44,44.695,71,15.0013,"20",2011,7,21,6,20,14.4936,"1",20,"0","night"
"2011","07","21","3","0","1","1",33.62,44.695,75,15.0013,"21",2011,7,21,6,20,14.4936,"0",21,"0","night"
"2011","07","21","3","0","1","1",33.62,43.18,71,11.0014,"22",2011,7,21,6,20,14.4936,"0",22,"0","night"
"2011","07","21","3","0","1","1",32.8,40.91,71,11.0014,"23",2011,7,21,6,20,14.4936,"0",23,"0","night"
"2011","07","22","3","0","1","1",33.62,41.665,63,8.9981,"00",2011,7,22,6,20,14.4678,"0",0,"0","night"
"2011","07","22","3","0","1","1",32.8,39.395,63,0,"01",2011,7,22,6,20,14.4678,"0",1,"0","night"
"2011","07","22","3","0","1","1",31.98,40.15,79,8.9981,"02",2011,7,22,6,20,14.4678,"0",2,"0","night"
"2011","07","22","3","0","1","1",31.98,39.395,75,7.0015,"03",2011,7,22,6,20,14.4678,"0",3,"0","night"
"2011","07","22","3","0","1","1",31.16,37.12,75,7.0015,"04",2011,7,22,6,20,14.4678,"0",4,"0","night"
"2011","07","22","3","0","1","1",30.34,35.605,79,7.0015,"05",2011,7,22,6,20,14.4678,"0",5,"0","morning"
"2011","07","22","3","0","1","1",31.16,37.12,75,6.0032,"06",2011,7,22,6,20,14.4678,"1",6,"0","morning"
"2011","07","22","3","0","1","2",32.8,40.15,66,7.0015,"07",2011,7,22,6,20,14.4678,"1",7,"0","morning"
"2011","07","22","3","0","1","2",34.44,42.425,63,11.0014,"08",2011,7,22,6,20,14.4678,"1",8,"0","morning"
"2011","07","22","3","0","1","1",35.26,44.695,63,6.0032,"09",2011,7,22,6,20,14.4678,"1",9,"1","morning"
"2011","07","22","3","0","1","1",36.9,46.21,53,6.0032,"10",2011,7,22,6,20,14.4678,"1",10,"1","morning"
"2011","07","22","3","0","1","1",36.9,44.695,50,7.0015,"11",2011,7,22,6,20,14.4678,"1",11,"1","morning"
"2011","07","22","3","0","1","1",38.54,47.725,48,11.0014,"12",2011,7,22,6,20,14.4678,"1",12,"1","midday"
"2011","07","22","3","0","1","1",38.54,49.24,51,11.0014,"13",2011,7,22,6,20,14.4678,"1",13,"1","midday"
"2011","07","22","3","0","1","1",39.36,50,48,19.9995,"14",2011,7,22,6,20,14.4678,"1",14,"1","midday"
"2011","07","22","3","0","1","1",38.54,49.24,51,19.9995,"15",2011,7,22,6,20,14.4678,"1",15,"1","midday"
"2011","07","22","3","0","1","3",36.9,41.665,39,19.9995,"16",2011,7,22,6,20,14.4678,"1",16,"1","afternoon"
"2011","07","22","3","0","1","1",36.08,42.425,47,7.0015,"17",2011,7,22,6,20,14.4678,"1",17,"0","afternoon"
"2011","07","22","3","0","1","1",36.9,40.91,37,11.0014,"18",2011,7,22,6,20,14.4678,"1",18,"0","afternoon"
"2011","07","22","3","0","1","2",35.26,39.395,41,7.0015,"19",2011,7,22,6,20,14.4678,"1",19,"0","afternoon"
"2011","07","22","3","0","1","1",34.44,40.91,56,0,"20",2011,7,22,6,20,14.4678,"1",20,"0","night"
"2011","07","22","3","0","1","1",33.62,40.15,59,6.0032,"21",2011,7,22,6,20,14.4678,"0",21,"0","night"
"2011","07","22","3","0","1","2",34.44,39.395,49,6.0032,"22",2011,7,22,6,20,14.4678,"0",22,"0","night"
"2011","07","22","3","0","1","1",32.8,39.395,63,12.998,"23",2011,7,22,6,20,14.4678,"0",23,"0","night"
"2011","07","23","3","0","0","1",33.62,39.395,56,0,"00",2011,7,23,6,20,14.4414,"0",0,"0","night"
"2011","07","23","3","0","0","1",33.62,38.635,52,7.0015,"01",2011,7,23,6,20,14.4414,"0",1,"0","night"
"2011","07","23","3","0","0","1",33.62,38.635,52,0,"02",2011,7,23,6,20,14.4414,"0",2,"0","night"
"2011","07","23","3","0","0","1",31.98,37.88,66,6.0032,"03",2011,7,23,6,20,14.4414,"0",3,"0","night"
"2011","07","23","3","0","0","1",31.16,36.365,66,7.0015,"04",2011,7,23,6,20,14.4414,"0",4,"0","night"
"2011","07","23","3","0","0","1",31.16,35.605,62,8.9981,"05",2011,7,23,6,20,14.4414,"0",5,"0","morning"
"2011","07","23","3","0","0","1",32.8,37.12,52,8.9981,"06",2011,7,23,6,20,14.4414,"1",6,"0","morning"
"2011","07","23","3","0","0","1",32.8,37.12,52,7.0015,"07",2011,7,23,6,20,14.4414,"1",7,"0","morning"
"2011","07","23","3","0","0","1",34.44,39.395,49,16.9979,"08",2011,7,23,6,20,14.4414,"1",8,"0","morning"
"2011","07","23","3","0","0","1",34.44,39.395,49,11.0014,"09",2011,7,23,6,20,14.4414,"1",9,"0","morning"
"2011","07","23","3","0","0","1",35.26,39.395,41,15.0013,"10",2011,7,23,6,20,14.4414,"1",10,"0","morning"
"2011","07","23","3","0","0","1",36.9,40.91,37,12.998,"11",2011,7,23,6,20,14.4414,"1",11,"0","morning"
"2011","07","23","3","0","0","1",37.72,43.18,37,7.0015,"12",2011,7,23,6,20,14.4414,"1",12,"0","midday"
"2011","07","23","3","0","0","1",38.54,43.94,38,11.0014,"13",2011,7,23,6,20,14.4414,"1",13,"0","midday"
"2011","07","23","3","0","0","1",37.72,44.695,42,0,"14",2011,7,23,6,20,14.4414,"1",14,"0","midday"
"2011","07","23","3","0","0","1",38.54,43.94,38,0,"15",2011,7,23,6,20,14.4414,"1",15,"0","midday"
"2011","07","23","3","0","0","1",38.54,43.94,38,8.9981,"16",2011,7,23,6,20,14.4414,"1",16,"0","afternoon"
"2011","07","23","3","0","0","1",38.54,43.94,38,8.9981,"17",2011,7,23,6,20,14.4414,"1",17,"0","afternoon"
"2011","07","23","3","0","0","1",37.72,43.94,40,15.0013,"18",2011,7,23,6,20,14.4414,"1",18,"0","afternoon"
"2011","07","23","3","0","0","2",33.62,40.15,59,8.9981,"19",2011,7,23,6,20,14.4414,"1",19,"0","afternoon"
"2011","07","23","3","0","0","1",33.62,40.15,59,15.0013,"20",2011,7,23,6,20,14.4414,"1",20,"0","night"
"2011","07","23","3","0","0","1",33.62,40.15,59,15.0013,"21",2011,7,23,6,20,14.4414,"0",21,"0","night"
"2011","07","23","3","0","0","1",32.8,38.635,59,12.998,"22",2011,7,23,6,20,14.4414,"0",22,"0","night"
"2011","07","23","3","0","0","1",32.8,38.635,59,7.0015,"23",2011,7,23,6,20,14.4414,"0",23,"0","night"
"2011","07","24","3","0","0","1",32.8,38.635,59,7.0015,"00",2011,7,24,6,20,14.4144,"0",0,"0","night"
"2011","07","24","3","0","0","1",31.98,37.88,66,7.0015,"01",2011,7,24,6,20,14.4144,"0",1,"0","night"
"2011","07","24","3","0","0","1",32.8,39.395,63,6.0032,"02",2011,7,24,6,20,14.4144,"0",2,"0","night"
"2011","07","24","3","0","0","1",32.8,39.395,63,6.0032,"03",2011,7,24,6,20,14.4144,"0",3,"0","night"
"2011","07","24","3","0","0","1",31.98,37.88,66,7.0015,"04",2011,7,24,6,20,14.4144,"0",4,"0","night"
"2011","07","24","3","0","0","1",31.98,37.88,66,6.0032,"05",2011,7,24,6,20,14.4144,"0",5,"0","morning"
"2011","07","24","3","0","0","2",32.8,39.395,63,6.0032,"06",2011,7,24,6,20,14.4144,"1",6,"0","morning"
"2011","07","24","3","0","0","1",32.8,38.635,59,8.9981,"07",2011,7,24,6,20,14.4144,"1",7,"0","morning"
"2011","07","24","3","0","0","1",33.62,39.395,56,19.0012,"08",2011,7,24,6,20,14.4144,"1",8,"0","morning"
"2011","07","24","3","0","0","1",33.62,39.395,56,26.0027,"09",2011,7,24,6,20,14.4144,"1",9,"0","morning"
"2011","07","24","3","0","0","1",35.26,40.91,50,22.0028,"10",2011,7,24,6,20,14.4144,"1",10,"0","morning"
"2011","07","24","3","0","0","1",34.44,40.15,53,16.9979,"11",2011,7,24,6,20,14.4144,"1",11,"0","morning"
"2011","07","24","3","0","0","1",36.9,43.18,45,11.0014,"12",2011,7,24,6,20,14.4144,"1",12,"0","midday"
"2011","07","24","3","0","0","1",35.26,40.15,47,15.0013,"13",2011,7,24,6,20,14.4144,"1",13,"0","midday"
"2011","07","24","3","0","0","1",35.26,40.91,50,19.0012,"14",2011,7,24,6,20,14.4144,"1",14,"0","midday"
"2011","07","24","3","0","0","1",36.9,42.425,42,16.9979,"15",2011,7,24,6,20,14.4144,"1",15,"0","midday"
"2011","07","24","3","0","0","1",36.9,42.425,42,16.9979,"16",2011,7,24,6,20,14.4144,"1",16,"0","afternoon"
"2011","07","24","3","0","0","1",36.9,41.665,39,7.0015,"17",2011,7,24,6,20,14.4144,"1",17,"0","afternoon"
"2011","07","24","3","0","0","1",36.08,40.91,42,11.0014,"18",2011,7,24,6,20,14.4144,"1",18,"0","afternoon"
"2011","07","24","3","0","0","1",35.26,40.15,47,11.0014,"19",2011,7,24,6,20,14.4144,"1",19,"0","afternoon"
"2011","07","24","3","0","0","1",34.44,39.395,49,11.0014,"20",2011,7,24,6,20,14.4144,"1",20,"0","night"
"2011","07","24","3","0","0","1",32.8,39.395,63,8.9981,"21",2011,7,24,6,20,14.4144,"0",21,"0","night"
"2011","07","24","3","0","0","1",31.98,37.88,66,0,"22",2011,7,24,6,20,14.4144,"0",22,"0","night"
"2011","07","24","3","0","0","2",31.16,36.365,70,6.0032,"23",2011,7,24,6,20,14.4144,"0",23,"0","night"
"2011","07","25","3","0","1","2",31.16,36.365,70,0,"00",2011,7,25,6,20,14.3869,"0",0,"0","night"
"2011","07","25","3","0","1","2",31.16,37.12,75,6.0032,"01",2011,7,25,6,20,14.3869,"0",1,"0","night"
"2011","07","25","3","0","1","2",30.34,35.605,79,6.0032,"02",2011,7,25,6,20,14.3869,"0",2,"0","night"
"2011","07","25","3","0","1","1",30.34,35.605,79,0,"03",2011,7,25,6,20,14.3869,"0",3,"0","night"
"2011","07","25","3","0","1","1",29.52,35.605,84,6.0032,"04",2011,7,25,6,20,14.3869,"0",4,"0","night"
"2011","07","25","3","0","1","1",29.52,35.605,84,6.0032,"05",2011,7,25,6,20,14.3869,"0",5,"0","morning"
"2011","07","25","3","0","1","2",29.52,35.605,84,6.0032,"06",2011,7,25,6,20,14.3869,"1",6,"0","morning"
"2011","07","25","3","0","1","2",30.34,35.605,79,0,"07",2011,7,25,6,20,14.3869,"1",7,"0","morning"
"2011","07","25","3","0","1","2",31.16,37.12,75,0,"08",2011,7,25,6,20,14.3869,"1",8,"0","morning"
"2011","07","25","3","0","1","1",32.8,40.15,66,0,"09",2011,7,25,6,20,14.3869,"1",9,"1","morning"
"2011","07","25","3","0","1","1",33.62,40.15,59,0,"10",2011,7,25,6,20,14.3869,"1",10,"1","morning"
"2011","07","25","3","0","1","2",34.44,41.665,59,12.998,"11",2011,7,25,6,20,14.3869,"1",11,"1","morning"
"2011","07","25","3","0","1","2",34.44,41.665,59,12.998,"12",2011,7,25,6,20,14.3869,"1",12,"1","midday"
"2011","07","25","3","0","1","2",30.34,35.605,74,8.9981,"13",2011,7,25,6,20,14.3869,"1",13,"1","midday"
"2011","07","25","3","0","1","2",29.52,34.85,79,12.998,"14",2011,7,25,6,20,14.3869,"1",14,"1","midday"
"2011","07","25","3","0","1","1",28.7,33.335,84,26.0027,"15",2011,7,25,6,20,14.3869,"1",15,"1","midday"
"2011","07","25","3","0","1","1",28.7,33.335,84,15.0013,"16",2011,7,25,6,20,14.3869,"1",16,"1","afternoon"
"2011","07","25","3","0","1","1",29.52,34.85,74,0,"17",2011,7,25,6,20,14.3869,"1",17,"0","afternoon"
"2011","07","25","3","0","1","1",30.34,35.605,74,6.0032,"18",2011,7,25,6,20,14.3869,"1",18,"0","afternoon"
"2011","07","25","3","0","1","1",30.34,34.85,70,6.0032,"19",2011,7,25,6,20,14.3869,"1",19,"0","afternoon"
"2011","07","25","3","0","1","1",29.52,34.85,74,8.9981,"20",2011,7,25,6,20,14.3869,"1",20,"0","night"
"2011","07","25","3","0","1","1",28.7,33.335,84,0,"21",2011,7,25,6,20,14.3869,"0",21,"0","night"
"2011","07","25","3","0","1","1",28.7,33.335,84,0,"22",2011,7,25,6,20,14.3869,"0",22,"0","night"
"2011","07","25","3","0","1","1",28.7,33.335,84,6.0032,"23",2011,7,25,6,20,14.3869,"0",23,"0","night"
"2011","07","26","3","0","1","1",28.7,33.335,79,7.0015,"00",2011,7,26,6,20,14.3589,"0",0,"0","night"
"2011","07","26","3","0","1","1",28.7,33.335,79,7.0015,"01",2011,7,26,6,20,14.3589,"0",1,"0","night"
"2011","07","26","3","0","1","1",27.88,31.82,89,7.0015,"02",2011,7,26,6,20,14.3589,"0",2,"0","night"
"2011","07","26","3","0","1","1",27.88,31.82,89,8.9981,"03",2011,7,26,6,20,14.3589,"0",3,"0","night"
"2011","07","26","3","0","1","1",27.88,31.82,88,11.0014,"04",2011,7,26,6,20,14.3589,"0",4,"0","night"
"2011","07","26","3","0","1","1",27.06,29.545,89,6.0032,"05",2011,7,26,6,20,14.3589,"0",5,"0","morning"
"2011","07","26","3","0","1","1",27.88,31.82,83,15.0013,"06",2011,7,26,6,20,14.3589,"1",6,"0","morning"
"2011","07","26","3","0","1","1",29.52,34.09,66,19.0012,"07",2011,7,26,6,20,14.3589,"1",7,"0","morning"
"2011","07","26","3","0","1","1",30.34,34.09,55,12.998,"08",2011,7,26,6,20,14.3589,"1",8,"0","morning"
"2011","07","26","3","0","1","1",31.16,34.09,40,15.0013,"09",2011,7,26,6,20,14.3589,"1",9,"1","morning"
"2011","07","26","3","0","1","1",32.8,34.85,31,15.0013,"10",2011,7,26,6,20,14.3589,"1",10,"1","morning"
"2011","07","26","3","0","1","1",33.62,35.605,30,0,"11",2011,7,26,6,20,14.3589,"1",11,"1","morning"
"2011","07","26","3","0","1","1",34.44,36.365,28,0,"12",2011,7,26,6,20,14.3589,"1",12,"1","midday"
"2011","07","26","3","0","1","1",34.44,36.365,32,19.9995,"13",2011,7,26,6,20,14.3589,"1",13,"1","midday"
"2011","07","26","3","0","1","1",35.26,37.12,30,19.0012,"14",2011,7,26,6,20,14.3589,"1",14,"1","midday"
"2011","07","26","3","0","1","1",36.08,37.88,28,22.0028,"15",2011,7,26,6,20,14.3589,"1",15,"1","midday"
"2011","07","26","3","0","1","1",35.26,37.88,36,19.0012,"16",2011,7,26,6,20,14.3589,"1",16,"1","afternoon"
"2011","07","26","3","0","1","1",35.26,37.88,36,23.9994,"17",2011,7,26,6,20,14.3589,"1",17,"0","afternoon"
"2011","07","26","3","0","1","1",34.44,37.12,39,26.0027,"18",2011,7,26,6,20,14.3589,"1",18,"0","afternoon"
"2011","07","26","3","0","1","1",33.62,37.12,43,19.9995,"19",2011,7,26,6,20,14.3589,"1",19,"0","afternoon"
"2011","07","26","3","0","1","1",32.8,36.365,46,16.9979,"20",2011,7,26,6,20,14.3589,"1",20,"0","night"
"2011","07","26","3","0","1","1",31.98,35.605,49,15.0013,"21",2011,7,26,6,20,14.3589,"0",21,"0","night"
"2011","07","26","3","0","1","1",31.16,34.85,55,8.9981,"22",2011,7,26,6,20,14.3589,"0",22,"0","night"
"2011","07","26","3","0","1","1",31.16,35.605,58,7.0015,"23",2011,7,26,6,20,14.3589,"0",23,"0","night"
"2011","07","27","3","0","1","2",31.98,35.605,52,11.0014,"00",2011,7,27,6,20,14.33,"0",0,"0","night"
"2011","07","27","3","0","1","1",31.98,35.605,49,12.998,"01",2011,7,27,6,20,14.33,"0",1,"0","night"
"2011","07","27","3","0","1","1",31.16,34.85,52,19.9995,"02",2011,7,27,6,20,14.33,"0",2,"0","night"
"2011","07","27","3","0","1","1",29.52,33.335,58,11.0014,"03",2011,7,27,6,20,14.33,"0",3,"0","night"
"2011","07","27","3","0","1","1",29.52,33.335,51,12.998,"04",2011,7,27,6,20,14.33,"0",4,"0","night"
"2011","07","27","3","0","1","1",28.7,32.575,54,19.0012,"05",2011,7,27,6,20,14.33,"0",5,"0","morning"
"2011","07","27","3","0","1","1",28.7,32.575,54,15.0013,"06",2011,7,27,6,20,14.33,"1",6,"0","morning"
"2011","07","27","3","0","1","1",29.52,33.335,48,16.9979,"07",2011,7,27,6,20,14.33,"1",7,"0","morning"
"2011","07","27","3","0","1","1",30.34,33.335,42,16.9979,"08",2011,7,27,6,20,14.33,"1",8,"0","morning"
"2011","07","27","3","0","1","1",31.16,33.335,35,16.9979,"09",2011,7,27,6,20,14.33,"1",9,"1","morning"
"2011","07","27","3","0","1","1",31.98,34.09,33,0,"10",2011,7,27,6,20,14.33,"1",10,"1","morning"
"2011","07","27","3","0","1","1",32.8,34.85,31,0,"11",2011,7,27,6,20,14.33,"1",11,"1","morning"
"2011","07","27","3","0","1","1",33.62,35.605,30,19.0012,"12",2011,7,27,6,20,14.33,"1",12,"1","midday"
"2011","07","27","3","0","1","1",34.44,36.365,30,23.9994,"13",2011,7,27,6,20,14.33,"1",13,"1","midday"
"2011","07","27","3","0","1","1",34.44,36.365,28,15.0013,"14",2011,7,27,6,20,14.33,"1",14,"1","midday"
"2011","07","27","3","0","1","1",35.26,37.12,26,16.9979,"15",2011,7,27,6,20,14.33,"1",15,"1","midday"
"2011","07","27","3","0","1","1",35.26,36.365,25,11.0014,"16",2011,7,27,6,20,14.33,"1",16,"1","afternoon"
"2011","07","27","3","0","1","1",34.44,35.605,26,15.0013,"17",2011,7,27,6,20,14.33,"1",17,"0","afternoon"
"2011","07","27","3","0","1","1",33.62,35.605,28,7.0015,"18",2011,7,27,6,20,14.33,"1",18,"0","afternoon"
"2011","07","27","3","0","1","1",32.8,34.85,29,6.0032,"19",2011,7,27,6,20,14.33,"1",19,"0","afternoon"
